# File written by the predict_spectrum.py script.
# frequency (cm^-1)	Intensity
5.69235e+02	4.42158e-02
5.69935e+02	4.43449e-02
5.70635e+02	4.44746e-02
5.71336e+02	4.46048e-02
5.72036e+02	4.47356e-02
5.72736e+02	4.48671e-02
5.73437e+02	4.49991e-02
5.74137e+02	4.51317e-02
5.74837e+02	4.52649e-02
5.75538e+02	4.53987e-02
5.76238e+02	4.55331e-02
5.76938e+02	4.56681e-02
5.77639e+02	4.58037e-02
5.78339e+02	4.59399e-02
5.79040e+02	4.60768e-02
5.79740e+02	4.62142e-02
5.80440e+02	4.63523e-02
5.81141e+02	4.64911e-02
5.81841e+02	4.66304e-02
5.82541e+02	4.67704e-02
5.83242e+02	4.69111e-02
5.83942e+02	4.70523e-02
5.84642e+02	4.71943e-02
5.85343e+02	4.73369e-02
5.86043e+02	4.74801e-02
5.86743e+02	4.76240e-02
5.87444e+02	4.77686e-02
5.88144e+02	4.79138e-02
5.88844e+02	4.80598e-02
5.89545e+02	4.82063e-02
5.90245e+02	4.83536e-02
5.90945e+02	4.85016e-02
5.91646e+02	4.86502e-02
5.92346e+02	4.87996e-02
5.93047e+02	4.89497e-02
5.93747e+02	4.91004e-02
5.94447e+02	4.92519e-02
5.95148e+02	4.94041e-02
5.95848e+02	4.95570e-02
5.96548e+02	4.97106e-02
5.97249e+02	4.98649e-02
5.97949e+02	5.00200e-02
5.98649e+02	5.01758e-02
5.99350e+02	5.03324e-02
6.00050e+02	5.04897e-02
6.00750e+02	5.06477e-02
6.01451e+02	5.08065e-02
6.02151e+02	5.09661e-02
6.02851e+02	5.11264e-02
6.03552e+02	5.12876e-02
6.04252e+02	5.14494e-02
6.04952e+02	5.16121e-02
6.05653e+02	5.17755e-02
6.06353e+02	5.19398e-02
6.07054e+02	5.21048e-02
6.07754e+02	5.22706e-02
6.08454e+02	5.24373e-02
6.09155e+02	5.26047e-02
6.09855e+02	5.27730e-02
6.10555e+02	5.29421e-02
6.11256e+02	5.31120e-02
6.11956e+02	5.32828e-02
6.12656e+02	5.34544e-02
6.13357e+02	5.36268e-02
6.14057e+02	5.38001e-02
6.14757e+02	5.39742e-02
6.15458e+02	5.41492e-02
6.16158e+02	5.43251e-02
6.16858e+02	5.45018e-02
6.17559e+02	5.46795e-02
6.18259e+02	5.48580e-02
6.18959e+02	5.50374e-02
6.19660e+02	5.52176e-02
6.20360e+02	5.53988e-02
6.21061e+02	5.55809e-02
6.21761e+02	5.57640e-02
6.22461e+02	5.59479e-02
6.23162e+02	5.61328e-02
6.23862e+02	5.63186e-02
6.24562e+02	5.65053e-02
6.25263e+02	5.66930e-02
6.25963e+02	5.68816e-02
6.26663e+02	5.70712e-02
6.27364e+02	5.72618e-02
6.28064e+02	5.74533e-02
6.28764e+02	5.76458e-02
6.29465e+02	5.78393e-02
6.30165e+02	5.80338e-02
6.30865e+02	5.82293e-02
6.31566e+02	5.84258e-02
6.32266e+02	5.86233e-02
6.32966e+02	5.88219e-02
6.33667e+02	5.90214e-02
6.34367e+02	5.92220e-02
6.35068e+02	5.94237e-02
6.35768e+02	5.96264e-02
6.36468e+02	5.98301e-02
6.37169e+02	6.00349e-02
6.37869e+02	6.02408e-02
6.38569e+02	6.04478e-02
6.39270e+02	6.06558e-02
6.39970e+02	6.08650e-02
6.40670e+02	6.10752e-02
6.41371e+02	6.12866e-02
6.42071e+02	6.14991e-02
6.42771e+02	6.17127e-02
6.43472e+02	6.19274e-02
6.44172e+02	6.21433e-02
6.44872e+02	6.23603e-02
6.45573e+02	6.25785e-02
6.46273e+02	6.27979e-02
6.46973e+02	6.30184e-02
6.47674e+02	6.32402e-02
6.48374e+02	6.34631e-02
6.49075e+02	6.36872e-02
6.49775e+02	6.39125e-02
6.50475e+02	6.41391e-02
6.51176e+02	6.43668e-02
6.51876e+02	6.45958e-02
6.52576e+02	6.48261e-02
6.53277e+02	6.50576e-02
6.53977e+02	6.52904e-02
6.54677e+02	6.55245e-02
6.55378e+02	6.57598e-02
6.56078e+02	6.59964e-02
6.56778e+02	6.62344e-02
6.57479e+02	6.64736e-02
6.58179e+02	6.67142e-02
6.58879e+02	6.69561e-02
6.59580e+02	6.71993e-02
6.60280e+02	6.74439e-02
6.60980e+02	6.76899e-02
6.61681e+02	6.79372e-02
6.62381e+02	6.81859e-02
6.63082e+02	6.84360e-02
6.63782e+02	6.86875e-02
6.64482e+02	6.89405e-02
6.65183e+02	6.91948e-02
6.65883e+02	6.94506e-02
6.66583e+02	6.97078e-02
6.67284e+02	6.99665e-02
6.67984e+02	7.02267e-02
6.68684e+02	7.04883e-02
6.69385e+02	7.07515e-02
6.70085e+02	7.10161e-02
6.70785e+02	7.12823e-02
6.71486e+02	7.15499e-02
6.72186e+02	7.18192e-02
6.72886e+02	7.20899e-02
6.73587e+02	7.23623e-02
6.74287e+02	7.26362e-02
6.74987e+02	7.29117e-02
6.75688e+02	7.31888e-02
6.76388e+02	7.34675e-02
6.77089e+02	7.37478e-02
6.77789e+02	7.40298e-02
6.78489e+02	7.43134e-02
6.79190e+02	7.45987e-02
6.79890e+02	7.48857e-02
6.80590e+02	7.51743e-02
6.81291e+02	7.54647e-02
6.81991e+02	7.57567e-02
6.82691e+02	7.60505e-02
6.83392e+02	7.63461e-02
6.84092e+02	7.66434e-02
6.84792e+02	7.69425e-02
6.85493e+02	7.72434e-02
6.86193e+02	7.75460e-02
6.86893e+02	7.78505e-02
6.87594e+02	7.81568e-02
6.88294e+02	7.84650e-02
6.88994e+02	7.87750e-02
6.89695e+02	7.90869e-02
6.90395e+02	7.94007e-02
6.91096e+02	7.97164e-02
6.91796e+02	8.00341e-02
6.92496e+02	8.03536e-02
6.93197e+02	8.06752e-02
6.93897e+02	8.09986e-02
6.94597e+02	8.13241e-02
6.95298e+02	8.16516e-02
6.95998e+02	8.19811e-02
6.96698e+02	8.23126e-02
6.97399e+02	8.26462e-02
6.98099e+02	8.29819e-02
6.98799e+02	8.33197e-02
6.99500e+02	8.36595e-02
7.00200e+02	8.40015e-02
7.00900e+02	8.43456e-02
7.01601e+02	8.46919e-02
7.02301e+02	8.50404e-02
7.03002e+02	8.53911e-02
7.03702e+02	8.57439e-02
7.04402e+02	8.60990e-02
7.05103e+02	8.64564e-02
7.05803e+02	8.68161e-02
