# File written by the predict_spectrum.py script.
# frequency (cm^-1)	Intensity
7.03702e+02	3.89608e+01
7.04402e+02	3.88384e+01
7.05103e+02	3.87166e+01
7.05803e+02	3.85953e+01
7.06503e+02	3.84747e+01
7.07204e+02	3.83545e+01
7.07904e+02	3.82350e+01
7.08604e+02	3.81160e+01
7.09305e+02	3.79976e+01
7.10005e+02	3.78797e+01
7.10705e+02	3.77624e+01
7.11406e+02	3.76456e+01
7.12106e+02	3.75293e+01
7.12806e+02	3.74136e+01
7.13507e+02	3.72984e+01
7.14207e+02	3.71838e+01
7.14907e+02	3.70697e+01
7.15608e+02	3.69561e+01
7.16308e+02	3.68430e+01
7.17009e+02	3.67305e+01
7.17709e+02	3.66184e+01
7.18409e+02	3.65069e+01
7.19110e+02	3.63959e+01
7.19810e+02	3.62854e+01
7.20510e+02	3.61754e+01
7.21211e+02	3.60659e+01
7.21911e+02	3.59569e+01
7.22611e+02	3.58483e+01
7.23312e+02	3.57403e+01
7.24012e+02	3.56328e+01
7.24712e+02	3.55257e+01
7.25413e+02	3.54191e+01
7.26113e+02	3.53131e+01
7.26813e+02	3.52074e+01
7.27514e+02	3.51023e+01
7.28214e+02	3.49976e+01
7.28914e+02	3.48934e+01
7.29615e+02	3.47897e+01
7.30315e+02	3.46864e+01
7.31016e+02	3.45836e+01
7.31716e+02	3.44812e+01
7.32416e+02	3.43793e+01
7.33117e+02	3.42778e+01
7.33817e+02	3.41768e+01
7.34517e+02	3.40763e+01
7.35218e+02	3.39762e+01
7.35918e+02	3.38765e+01
7.36618e+02	3.37772e+01
7.37319e+02	3.36784e+01
7.38019e+02	3.35801e+01
7.38719e+02	3.34821e+01
7.39420e+02	3.33846e+01
7.40120e+02	3.32875e+01
7.40820e+02	3.31908e+01
7.41521e+02	3.30946e+01
7.42221e+02	3.29988e+01
7.42921e+02	3.29034e+01
7.43622e+02	3.28084e+01
7.44322e+02	3.27138e+01
7.45023e+02	3.26196e+01
7.45723e+02	3.25258e+01
7.46423e+02	3.24325e+01
7.47124e+02	3.23395e+01
7.47824e+02	3.22469e+01
7.48524e+02	3.21547e+01
7.49225e+02	3.20630e+01
7.49925e+02	3.19716e+01
7.50625e+02	3.18806e+01
7.51326e+02	3.17900e+01
7.52026e+02	3.16998e+01
7.52726e+02	3.16099e+01
7.53427e+02	3.15205e+01
7.54127e+02	3.14314e+01
7.54827e+02	3.13427e+01
7.55528e+02	3.12544e+01
7.56228e+02	3.11664e+01
7.56928e+02	3.10789e+01
7.57629e+02	3.09916e+01
7.58329e+02	3.09048e+01
7.59030e+02	3.08183e+01
7.59730e+02	3.07322e+01
7.60430e+02	3.06464e+01
7.61131e+02	3.05611e+01
7.61831e+02	3.04760e+01
7.62531e+02	3.03913e+01
7.63232e+02	3.03070e+01
7.63932e+02	3.02230e+01
7.64632e+02	3.01394e+01
7.65333e+02	3.00561e+01
7.66033e+02	2.99731e+01
7.66733e+02	2.98905e+01
7.67434e+02	2.98083e+01
7.68134e+02	2.97264e+01
7.68834e+02	2.96448e+01
7.69535e+02	2.95635e+01
7.70235e+02	2.94826e+01
7.70935e+02	2.94020e+01
7.71636e+02	2.93218e+01
7.72336e+02	2.92419e+01
7.73037e+02	2.91623e+01
7.73737e+02	2.90830e+01
7.74437e+02	2.90040e+01
7.75138e+02	2.89254e+01
7.75838e+02	2.88471e+01
7.76538e+02	2.87691e+01
7.77239e+02	2.86914e+01
7.77939e+02	2.86141e+01
7.78639e+02	2.85370e+01
7.79340e+02	2.84603e+01
7.80040e+02	2.83839e+01
7.80740e+02	2.83077e+01
7.81441e+02	2.82319e+01
7.82141e+02	2.81564e+01
7.82841e+02	2.80812e+01
7.83542e+02	2.80063e+01
7.84242e+02	2.79317e+01
7.84942e+02	2.78574e+01
7.85643e+02	2.77834e+01
7.86343e+02	2.77096e+01
7.87044e+02	2.76362e+01
7.87744e+02	2.75631e+01
7.88444e+02	2.74902e+01
7.89145e+02	2.74177e+01
7.89845e+02	2.73454e+01
7.90545e+02	2.72734e+01
7.91246e+02	2.72017e+01
7.91946e+02	2.71303e+01
7.92646e+02	2.70592e+01
7.93347e+02	2.69883e+01
7.94047e+02	2.69177e+01
7.94747e+02	2.68474e+01
7.95448e+02	2.67774e+01
7.96148e+02	2.67077e+01
7.96848e+02	2.66382e+01
7.97549e+02	2.65690e+01
7.98249e+02	2.65000e+01
7.98949e+02	2.64314e+01
7.99650e+02	2.63629e+01
8.00350e+02	2.62948e+01
8.01051e+02	2.62269e+01
8.01751e+02	2.61593e+01
8.02451e+02	2.60920e+01
8.03152e+02	2.60249e+01
8.03852e+02	2.59580e+01
8.04552e+02	2.58915e+01
8.05253e+02	2.58251e+01
8.05953e+02	2.57591e+01
8.06653e+02	2.56932e+01
8.07354e+02	2.56277e+01
8.08054e+02	2.55624e+01
8.08754e+02	2.54973e+01
8.09455e+02	2.54325e+01
8.10155e+02	2.53679e+01
8.10855e+02	2.53036e+01
8.11556e+02	2.52395e+01
8.12256e+02	2.51757e+01
8.12956e+02	2.51121e+01
8.13657e+02	2.50488e+01
8.14357e+02	2.49856e+01
8.15058e+02	2.49228e+01
8.15758e+02	2.48601e+01
8.16458e+02	2.47977e+01
8.17159e+02	2.47356e+01
8.17859e+02	2.46736e+01
8.18559e+02	2.46119e+01
8.19260e+02	2.45505e+01
8.19960e+02	2.44892e+01
8.20660e+02	2.44282e+01
8.21361e+02	2.43674e+01
8.22061e+02	2.43069e+01
8.22761e+02	2.42465e+01
8.23462e+02	2.41864e+01
8.24162e+02	2.41266e+01
8.24862e+02	2.40669e+01
8.25563e+02	2.40075e+01
8.26263e+02	2.39482e+01
8.26963e+02	2.38892e+01
8.27664e+02	2.38305e+01
8.28364e+02	2.37719e+01
8.29065e+02	2.37135e+01
8.29765e+02	2.36554e+01
8.30465e+02	2.35975e+01
8.31166e+02	2.35398e+01
8.31866e+02	2.34823e+01
8.32566e+02	2.34250e+01
8.33267e+02	2.33679e+01
8.33967e+02	2.33110e+01
8.34667e+02	2.32544e+01
8.35368e+02	2.31979e+01
8.36068e+02	2.31417e+01
8.36768e+02	2.30856e+01
8.37469e+02	2.30298e+01
8.38169e+02	2.29741e+01
8.38869e+02	2.29187e+01
8.39570e+02	2.28635e+01
8.40270e+02	2.28084e+01
8.40970e+02	2.27536e+01
8.41671e+02	2.26989e+01
8.42371e+02	2.26445e+01
8.43072e+02	2.25902e+01
8.43772e+02	2.25362e+01
8.44472e+02	2.24823e+01
8.45173e+02	2.24286e+01
8.45873e+02	2.23752e+01
8.46573e+02	2.23219e+01
8.47274e+02	2.22688e+01
8.47974e+02	2.22159e+01
8.48674e+02	2.21632e+01
8.49375e+02	2.21106e+01
8.50075e+02	2.20583e+01
8.50775e+02	2.20061e+01
8.51476e+02	2.19542e+01
8.52176e+02	2.19024e+01
8.52876e+02	2.18508e+01
8.53577e+02	2.17993e+01
8.54277e+02	2.17481e+01
8.54977e+02	2.16970e+01
8.55678e+02	2.16461e+01
8.56378e+02	2.15954e+01
8.57079e+02	2.15449e+01
8.57779e+02	2.14946e+01
8.58479e+02	2.14444e+01
8.59180e+02	2.13944e+01
8.59880e+02	2.13446e+01
8.60580e+02	2.12949e+01
8.61281e+02	2.12454e+01
8.61981e+02	2.11961e+01
8.62681e+02	2.11470e+01
8.63382e+02	2.10981e+01
8.64082e+02	2.10493e+01
8.64782e+02	2.10006e+01
8.65483e+02	2.09522e+01
8.66183e+02	2.09039e+01
8.66883e+02	2.08558e+01
8.67584e+02	2.08078e+01
8.68284e+02	2.07600e+01
8.68984e+02	2.07124e+01
8.69685e+02	2.06649e+01
8.70385e+02	2.06177e+01
8.71086e+02	2.05705e+01
8.71786e+02	2.05235e+01
8.72486e+02	2.04767e+01
8.73187e+02	2.04301e+01
8.73887e+02	2.03836e+01
8.74587e+02	2.03372e+01
8.75288e+02	2.02911e+01
8.75988e+02	2.02450e+01
8.76688e+02	2.01992e+01
8.77389e+02	2.01535e+01
8.78089e+02	2.01079e+01
8.78789e+02	2.00625e+01
8.79490e+02	2.00173e+01
8.80190e+02	1.99722e+01
8.80890e+02	1.99272e+01
8.81591e+02	1.98825e+01
8.82291e+02	1.98378e+01
8.82991e+02	1.97933e+01
8.83692e+02	1.97490e+01
8.84392e+02	1.97048e+01
8.85093e+02	1.96608e+01
8.85793e+02	1.96169e+01
8.86493e+02	1.95731e+01
8.87194e+02	1.95295e+01
8.87894e+02	1.94861e+01
8.88594e+02	1.94428e+01
8.89295e+02	1.93996e+01
8.89995e+02	1.93566e+01
8.90695e+02	1.93137e+01
8.91396e+02	1.92710e+01
8.92096e+02	1.92284e+01
8.92796e+02	1.91859e+01
8.93497e+02	1.91436e+01
8.94197e+02	1.91014e+01
8.94897e+02	1.90594e+01
8.95598e+02	1.90175e+01
8.96298e+02	1.89757e+01
8.96998e+02	1.89341e+01
8.97699e+02	1.88926e+01
8.98399e+02	1.88513e+01
8.99100e+02	1.88101e+01
8.99800e+02	1.87690e+01
9.00500e+02	1.87280e+01
9.01201e+02	1.86872e+01
9.01901e+02	1.86466e+01
9.02601e+02	1.86060e+01
9.03302e+02	1.85656e+01
9.04002e+02	1.85253e+01
9.04702e+02	1.84852e+01
9.05403e+02	1.84452e+01
9.06103e+02	1.84053e+01
9.06803e+02	1.83655e+01
9.07504e+02	1.83259e+01
9.08204e+02	1.82864e+01
9.08904e+02	1.82470e+01
9.09605e+02	1.82078e+01
9.10305e+02	1.81686e+01
9.11006e+02	1.81297e+01
9.11706e+02	1.80908e+01
9.12406e+02	1.80520e+01
9.13107e+02	1.80134e+01
9.13807e+02	1.79749e+01
9.14507e+02	1.79365e+01
9.15208e+02	1.78983e+01
9.15908e+02	1.78602e+01
9.16608e+02	1.78222e+01
9.17309e+02	1.77843e+01
9.18009e+02	1.77465e+01
9.18709e+02	1.77089e+01
9.19410e+02	1.76713e+01
9.20110e+02	1.76339e+01
9.20810e+02	1.75967e+01
9.21511e+02	1.75595e+01
9.22211e+02	1.75224e+01
9.22911e+02	1.74855e+01
9.23612e+02	1.74487e+01
9.24312e+02	1.74120e+01
9.25013e+02	1.73754e+01
9.25713e+02	1.73389e+01
9.26413e+02	1.73026e+01
9.27114e+02	1.72663e+01
9.27814e+02	1.72302e+01
9.28514e+02	1.71942e+01
9.29215e+02	1.71583e+01
9.29915e+02	1.71225e+01
9.30615e+02	1.70868e+01
9.31316e+02	1.70513e+01
9.32016e+02	1.70158e+01
9.32716e+02	1.69805e+01
9.33417e+02	1.69452e+01
9.34117e+02	1.69101e+01
9.34817e+02	1.68751e+01
9.35518e+02	1.68402e+01
9.36218e+02	1.68054e+01
9.36918e+02	1.67707e+01
9.37619e+02	1.67361e+01
9.38319e+02	1.67016e+01
9.39020e+02	1.66673e+01
9.39720e+02	1.66330e+01
9.40420e+02	1.65988e+01
9.41121e+02	1.65648e+01
9.41821e+02	1.65308e+01
9.42521e+02	1.64970e+01
9.43222e+02	1.64633e+01
9.43922e+02	1.64296e+01
9.44622e+02	1.63961e+01
9.45323e+02	1.63627e+01
9.46023e+02	1.63293e+01
9.46723e+02	1.62961e+01
9.47424e+02	1.62630e+01
9.48124e+02	1.62299e+01
9.48824e+02	1.61970e+01
9.49525e+02	1.61642e+01
9.50225e+02	1.61315e+01
9.50925e+02	1.60988e+01
9.51626e+02	1.60663e+01
9.52326e+02	1.60339e+01
9.53027e+02	1.60016e+01
9.53727e+02	1.59693e+01
9.54427e+02	1.59372e+01
9.55128e+02	1.59051e+01
9.55828e+02	1.58732e+01
9.56528e+02	1.58414e+01
9.57229e+02	1.58096e+01
9.57929e+02	1.57780e+01
9.58629e+02	1.57464e+01
9.59330e+02	1.57149e+01
9.60030e+02	1.56836e+01
9.60730e+02	1.56523e+01
9.61431e+02	1.56211e+01
9.62131e+02	1.55900e+01
9.62831e+02	1.55590e+01
9.63532e+02	1.55281e+01
9.64232e+02	1.54973e+01
9.64932e+02	1.54666e+01
9.65633e+02	1.54359e+01
9.66333e+02	1.54054e+01
9.67034e+02	1.53750e+01
9.67734e+02	1.53446e+01
9.68434e+02	1.53143e+01
9.69135e+02	1.52841e+01
9.69835e+02	1.52541e+01
9.70535e+02	1.52241e+01
9.71236e+02	1.51941e+01
9.71936e+02	1.51643e+01
9.72636e+02	1.51346e+01
9.73337e+02	1.51049e+01
9.74037e+02	1.50754e+01
9.74737e+02	1.50459e+01
9.75438e+02	1.50165e+01
9.76138e+02	1.49872e+01
9.76838e+02	1.49580e+01
9.77539e+02	1.49288e+01
9.78239e+02	1.48998e+01
9.78939e+02	1.48708e+01
9.79640e+02	1.48420e+01
9.80340e+02	1.48132e+01
9.81041e+02	1.47845e+01
9.81741e+02	1.47558e+01
9.82441e+02	1.47273e+01
9.83142e+02	1.46988e+01
9.83842e+02	1.46704e+01
9.84542e+02	1.46421e+01
9.85243e+02	1.46139e+01
9.85943e+02	1.45858e+01
9.86643e+02	1.45577e+01
9.87344e+02	1.45298e+01
9.88044e+02	1.45019e+01
9.88744e+02	1.44741e+01
9.89445e+02	1.44463e+01
9.90145e+02	1.44187e+01
9.90845e+02	1.43911e+01
9.91546e+02	1.43636e+01
9.92246e+02	1.43362e+01
9.92946e+02	1.43089e+01
9.93647e+02	1.42816e+01
9.94347e+02	1.42544e+01
9.95048e+02	1.42273e+01
9.95748e+02	1.42003e+01
9.96448e+02	1.41734e+01
9.97149e+02	1.41465e+01
9.97849e+02	1.41197e+01
9.98549e+02	1.40930e+01
9.99250e+02	1.40663e+01
9.99950e+02	1.40398e+01
1.00065e+03	1.40133e+01
1.00135e+03	1.39869e+01
1.00205e+03	1.39605e+01
1.00275e+03	1.39342e+01
1.00345e+03	1.39080e+01
1.00415e+03	1.38819e+01
1.00485e+03	1.38559e+01
1.00555e+03	1.38299e+01
1.00625e+03	1.38040e+01
1.00695e+03	1.37782e+01
1.00765e+03	1.37524e+01
1.00835e+03	1.37267e+01
1.00905e+03	1.37011e+01
1.00975e+03	1.36756e+01
1.01046e+03	1.36501e+01
1.01116e+03	1.36247e+01
1.01186e+03	1.35994e+01
1.01256e+03	1.35741e+01
1.01326e+03	1.35490e+01
1.01396e+03	1.35238e+01
1.01466e+03	1.34988e+01
1.01536e+03	1.34738e+01
1.01606e+03	1.34489e+01
1.01676e+03	1.34241e+01
1.01746e+03	1.33993e+01
1.01816e+03	1.33746e+01
1.01886e+03	1.33500e+01
1.01956e+03	1.33254e+01
1.02026e+03	1.33009e+01
1.02096e+03	1.32765e+01
1.02166e+03	1.32521e+01
1.02236e+03	1.32278e+01
1.02306e+03	1.32036e+01
1.02376e+03	1.31794e+01
1.02446e+03	1.31553e+01
1.02516e+03	1.31313e+01
1.02586e+03	1.31073e+01
1.02656e+03	1.30834e+01
1.02726e+03	1.30596e+01
1.02796e+03	1.30358e+01
1.02866e+03	1.30121e+01
1.02936e+03	1.29885e+01
1.03007e+03	1.29649e+01
1.03077e+03	1.29414e+01
1.03147e+03	1.29180e+01
1.03217e+03	1.28946e+01
1.03287e+03	1.28713e+01
1.03357e+03	1.28480e+01
1.03427e+03	1.28248e+01
1.03497e+03	1.28017e+01
1.03567e+03	1.27786e+01
1.03637e+03	1.27556e+01
1.03707e+03	1.27327e+01
1.03777e+03	1.27098e+01
1.03847e+03	1.26870e+01
1.03917e+03	1.26642e+01
1.03987e+03	1.26415e+01
1.04057e+03	1.26189e+01
1.04127e+03	1.25963e+01
1.04197e+03	1.25738e+01
1.04267e+03	1.25513e+01
1.04337e+03	1.25289e+01
1.04407e+03	1.25066e+01
1.04477e+03	1.24843e+01
1.04547e+03	1.24621e+01
1.04617e+03	1.24399e+01
1.04687e+03	1.24178e+01
1.04757e+03	1.23958e+01
1.04827e+03	1.23738e+01
1.04897e+03	1.23519e+01
1.04967e+03	1.23300e+01
1.05038e+03	1.23082e+01
1.05108e+03	1.22865e+01
1.05178e+03	1.22648e+01
1.05248e+03	1.22432e+01
1.05318e+03	1.22216e+01
1.05388e+03	1.22001e+01
1.05458e+03	1.21786e+01
1.05528e+03	1.21572e+01
1.05598e+03	1.21359e+01
1.05668e+03	1.21146e+01
1.05738e+03	1.20933e+01
1.05808e+03	1.20722e+01
1.05878e+03	1.20510e+01
1.05948e+03	1.20300e+01
1.06018e+03	1.20089e+01
1.06088e+03	1.19880e+01
1.06158e+03	1.19671e+01
1.06228e+03	1.19462e+01
1.06298e+03	1.19254e+01
1.06368e+03	1.19047e+01
1.06438e+03	1.18840e+01
1.06508e+03	1.18634e+01
1.06578e+03	1.18428e+01
1.06648e+03	1.18223e+01
1.06718e+03	1.18018e+01
1.06788e+03	1.17814e+01
1.06858e+03	1.17610e+01
1.06928e+03	1.17407e+01
1.06998e+03	1.17204e+01
1.07069e+03	1.17002e+01
1.07139e+03	1.16801e+01
1.07209e+03	1.16600e+01
1.07279e+03	1.16399e+01
1.07349e+03	1.16199e+01
1.07419e+03	1.16000e+01
1.07489e+03	1.15801e+01
1.07559e+03	1.15602e+01
1.07629e+03	1.15404e+01
1.07699e+03	1.15207e+01
1.07769e+03	1.15010e+01
1.07839e+03	1.14813e+01
1.07909e+03	1.14617e+01
1.07979e+03	1.14422e+01
1.08049e+03	1.14227e+01
1.08119e+03	1.14033e+01
1.08189e+03	1.13839e+01
1.08259e+03	1.13645e+01
1.08329e+03	1.13452e+01
1.08399e+03	1.13260e+01
1.08469e+03	1.13068e+01
1.08539e+03	1.12876e+01
1.08609e+03	1.12685e+01
1.08679e+03	1.12495e+01
1.08749e+03	1.12305e+01
1.08819e+03	1.12115e+01
1.08889e+03	1.11926e+01
1.08959e+03	1.11738e+01
1.09030e+03	1.11549e+01
1.09100e+03	1.11362e+01
1.09170e+03	1.11175e+01
1.09240e+03	1.10988e+01
1.09310e+03	1.10802e+01
1.09380e+03	1.10616e+01
1.09450e+03	1.10431e+01
1.09520e+03	1.10246e+01
1.09590e+03	1.10061e+01
1.09660e+03	1.09878e+01
1.09730e+03	1.09694e+01
1.09800e+03	1.09511e+01
1.09870e+03	1.09329e+01
1.09940e+03	1.09146e+01
1.10010e+03	1.08965e+01
1.10080e+03	1.08784e+01
1.10150e+03	1.08603e+01
1.10220e+03	1.08423e+01
1.10290e+03	1.08243e+01
1.10360e+03	1.08064e+01
1.10430e+03	1.07885e+01
1.10500e+03	1.07706e+01
1.10570e+03	1.07528e+01
1.10640e+03	1.07351e+01
1.10710e+03	1.07173e+01
1.10780e+03	1.06997e+01
1.10850e+03	1.06820e+01
1.10920e+03	1.06645e+01
1.10990e+03	1.06469e+01
1.11061e+03	1.06294e+01
1.11131e+03	1.06120e+01
1.11201e+03	1.05945e+01
1.11271e+03	1.05772e+01
1.11341e+03	1.05599e+01
1.11411e+03	1.05426e+01
1.11481e+03	1.05253e+01
1.11551e+03	1.05081e+01
1.11621e+03	1.04910e+01
1.11691e+03	1.04739e+01
1.11761e+03	1.04568e+01
1.11831e+03	1.04398e+01
1.11901e+03	1.04228e+01
1.11971e+03	1.04058e+01
1.12041e+03	1.03889e+01
1.12111e+03	1.03720e+01
1.12181e+03	1.03552e+01
1.12251e+03	1.03384e+01
1.12321e+03	1.03217e+01
1.12391e+03	1.03050e+01
1.12461e+03	1.02883e+01
1.12531e+03	1.02717e+01
1.12601e+03	1.02551e+01
1.12671e+03	1.02386e+01
1.12741e+03	1.02221e+01
1.12811e+03	1.02056e+01
1.12881e+03	1.01892e+01
1.12951e+03	1.01728e+01
1.13022e+03	1.01565e+01
1.13092e+03	1.01402e+01
1.13162e+03	1.01239e+01
1.13232e+03	1.01077e+01
1.13302e+03	1.00915e+01
1.13372e+03	1.00754e+01
1.13442e+03	1.00592e+01
1.13512e+03	1.00432e+01
1.13582e+03	1.00271e+01
1.13652e+03	1.00111e+01
1.13722e+03	9.99519e+00
1.13792e+03	9.97928e+00
1.13862e+03	9.96340e+00
1.13932e+03	9.94756e+00
1.14002e+03	9.93176e+00
1.14072e+03	9.91599e+00
1.14142e+03	9.90026e+00
1.14212e+03	9.88457e+00
1.14282e+03	9.86892e+00
1.14352e+03	9.85330e+00
1.14422e+03	9.83772e+00
1.14492e+03	9.82218e+00
1.14562e+03	9.80668e+00
1.14632e+03	9.79121e+00
1.14702e+03	9.77578e+00
1.14772e+03	9.76038e+00
1.14842e+03	9.74502e+00
1.14912e+03	9.72970e+00
1.14982e+03	9.71441e+00
1.15053e+03	9.69916e+00
1.15123e+03	9.68395e+00
1.15193e+03	9.66877e+00
1.15263e+03	9.65363e+00
1.15333e+03	9.63852e+00
1.15403e+03	9.62345e+00
1.15473e+03	9.60841e+00
1.15543e+03	9.59341e+00
1.15613e+03	9.57844e+00
1.15683e+03	9.56351e+00
1.15753e+03	9.54861e+00
1.15823e+03	9.53375e+00
1.15893e+03	9.51892e+00
1.15963e+03	9.50413e+00
1.16033e+03	9.48937e+00
1.16103e+03	9.47465e+00
1.16173e+03	9.45996e+00
1.16243e+03	9.44530e+00
1.16313e+03	9.43068e+00
1.16383e+03	9.41609e+00
1.16453e+03	9.40154e+00
1.16523e+03	9.38702e+00
1.16593e+03	9.37253e+00
1.16663e+03	9.35808e+00
1.16733e+03	9.34366e+00
1.16803e+03	9.32927e+00
1.16873e+03	9.31492e+00
1.16943e+03	9.30060e+00
1.17014e+03	9.28631e+00
1.17084e+03	9.27206e+00
1.17154e+03	9.25784e+00
1.17224e+03	9.24365e+00
1.17294e+03	9.22949e+00
1.17364e+03	9.21537e+00
1.17434e+03	9.20128e+00
1.17504e+03	9.18722e+00
1.17574e+03	9.17319e+00
1.17644e+03	9.15920e+00
1.17714e+03	9.14523e+00
1.17784e+03	9.13130e+00
1.17854e+03	9.11741e+00
1.17924e+03	9.10354e+00
1.17994e+03	9.08970e+00
1.18064e+03	9.07590e+00
1.18134e+03	9.06213e+00
1.18204e+03	9.04839e+00
1.18274e+03	9.03468e+00
1.18344e+03	9.02100e+00
1.18414e+03	9.00735e+00
1.18484e+03	8.99373e+00
1.18554e+03	8.98015e+00
1.18624e+03	8.96659e+00
1.18694e+03	8.95307e+00
1.18764e+03	8.93957e+00
1.18834e+03	8.92611e+00
1.18904e+03	8.91268e+00
1.18974e+03	8.89927e+00
1.19045e+03	8.88590e+00
1.19115e+03	8.87256e+00
1.19185e+03	8.85925e+00
1.19255e+03	8.84596e+00
1.19325e+03	8.83271e+00
1.19395e+03	8.81949e+00
1.19465e+03	8.80629e+00
1.19535e+03	8.79313e+00
1.19605e+03	8.78000e+00
1.19675e+03	8.76689e+00
1.19745e+03	8.75382e+00
1.19815e+03	8.74077e+00
1.19885e+03	8.72775e+00
1.19955e+03	8.71477e+00
1.20025e+03	8.70181e+00
1.20095e+03	8.68888e+00
1.20165e+03	8.67597e+00
1.20235e+03	8.66310e+00
1.20305e+03	8.65026e+00
1.20375e+03	8.63744e+00
1.20445e+03	8.62466e+00
1.20515e+03	8.61190e+00
1.20585e+03	8.59917e+00
1.20655e+03	8.58646e+00
1.20725e+03	8.57379e+00
1.20795e+03	8.56115e+00
1.20865e+03	8.54853e+00
1.20935e+03	8.53594e+00
1.21006e+03	8.52337e+00
1.21076e+03	8.51084e+00
1.21146e+03	8.49833e+00
1.21216e+03	8.48585e+00
1.21286e+03	8.47340e+00
1.21356e+03	8.46098e+00
1.21426e+03	8.44858e+00
1.21496e+03	8.43621e+00
1.21566e+03	8.42387e+00
1.21636e+03	8.41155e+00
1.21706e+03	8.39926e+00
1.21776e+03	8.38700e+00
1.21846e+03	8.37477e+00
1.21916e+03	8.36256e+00
1.21986e+03	8.35038e+00
1.22056e+03	8.33822e+00
1.22126e+03	8.32609e+00
1.22196e+03	8.31399e+00
1.22266e+03	8.30192e+00
1.22336e+03	8.28987e+00
1.22406e+03	8.27784e+00
1.22476e+03	8.26585e+00
1.22546e+03	8.25387e+00
1.22616e+03	8.24193e+00
1.22686e+03	8.23001e+00
1.22756e+03	8.21812e+00
1.22826e+03	8.20625e+00
1.22896e+03	8.19441e+00
1.22966e+03	8.18259e+00
1.23037e+03	8.17080e+00
1.23107e+03	8.15904e+00
1.23177e+03	8.14730e+00
1.23247e+03	8.13558e+00
1.23317e+03	8.12389e+00
1.23387e+03	8.11223e+00
1.23457e+03	8.10059e+00
1.23527e+03	8.08898e+00
1.23597e+03	8.07739e+00
1.23667e+03	8.06582e+00
1.23737e+03	8.05428e+00
1.23807e+03	8.04277e+00
1.23877e+03	8.03128e+00
1.23947e+03	8.01981e+00
1.24017e+03	8.00837e+00
1.24087e+03	7.99696e+00
1.24157e+03	7.98557e+00
1.24227e+03	7.97420e+00
1.24297e+03	7.96286e+00
1.24367e+03	7.95154e+00
1.24437e+03	7.94024e+00
1.24507e+03	7.92897e+00
1.24577e+03	7.91772e+00
1.24647e+03	7.90650e+00
1.24717e+03	7.89530e+00
1.24787e+03	7.88413e+00
1.24857e+03	7.87297e+00
1.24927e+03	7.86185e+00
1.24997e+03	7.85074e+00
1.25068e+03	7.83966e+00
1.25138e+03	7.82860e+00
1.25208e+03	7.81757e+00
1.25278e+03	7.80656e+00
1.25348e+03	7.79557e+00
1.25418e+03	7.78461e+00
1.25488e+03	7.77367e+00
1.25558e+03	7.76275e+00
1.25628e+03	7.75185e+00
1.25698e+03	7.74098e+00
1.25768e+03	7.73013e+00
1.25838e+03	7.71931e+00
1.25908e+03	7.70850e+00
1.25978e+03	7.69772e+00
1.26048e+03	7.68696e+00
1.26118e+03	7.67623e+00
1.26188e+03	7.66551e+00
1.26258e+03	7.65482e+00
1.26328e+03	7.64415e+00
1.26398e+03	7.63351e+00
1.26468e+03	7.62288e+00
1.26538e+03	7.61228e+00
1.26608e+03	7.60170e+00
1.26678e+03	7.59114e+00
1.26748e+03	7.58061e+00
1.26818e+03	7.57009e+00
1.26888e+03	7.55960e+00
1.26958e+03	7.54913e+00
1.27029e+03	7.53868e+00
1.27099e+03	7.52825e+00
1.27169e+03	7.51785e+00
1.27239e+03	7.50746e+00
1.27309e+03	7.49710e+00
1.27379e+03	7.48676e+00
1.27449e+03	7.47644e+00
1.27519e+03	7.46614e+00
1.27589e+03	7.45587e+00
1.27659e+03	7.44561e+00
1.27729e+03	7.43538e+00
1.27799e+03	7.42516e+00
1.27869e+03	7.41497e+00
1.27939e+03	7.40480e+00
1.28009e+03	7.39465e+00
1.28079e+03	7.38452e+00
1.28149e+03	7.37441e+00
1.28219e+03	7.36432e+00
1.28289e+03	7.35425e+00
1.28359e+03	7.34421e+00
1.28429e+03	7.33418e+00
1.28499e+03	7.32418e+00
1.28569e+03	7.31419e+00
1.28639e+03	7.30423e+00
1.28709e+03	7.29428e+00
1.28779e+03	7.28436e+00
1.28849e+03	7.27445e+00
1.28919e+03	7.26457e+00
1.28989e+03	7.25471e+00
1.29060e+03	7.24486e+00
1.29130e+03	7.23504e+00
1.29200e+03	7.22523e+00
1.29270e+03	7.21545e+00
1.29340e+03	7.20569e+00
1.29410e+03	7.19594e+00
1.29480e+03	7.18622e+00
1.29550e+03	7.17651e+00
1.29620e+03	7.16683e+00
1.29690e+03	7.15716e+00
1.29760e+03	7.14752e+00
1.29830e+03	7.13789e+00
1.29900e+03	7.12829e+00
1.29970e+03	7.11870e+00
1.30040e+03	7.10913e+00
1.30110e+03	7.09958e+00
1.30180e+03	7.09005e+00
1.30250e+03	7.08054e+00
1.30320e+03	7.07105e+00
1.30390e+03	7.06158e+00
1.30460e+03	7.05212e+00
1.30530e+03	7.04269e+00
1.30600e+03	7.03327e+00
1.30670e+03	7.02388e+00
1.30740e+03	7.01450e+00
1.30810e+03	7.00514e+00
1.30880e+03	6.99580e+00
1.30950e+03	6.98648e+00
1.31021e+03	6.97718e+00
1.31091e+03	6.96789e+00
1.31161e+03	6.95863e+00
1.31231e+03	6.94938e+00
1.31301e+03	6.94015e+00
1.31371e+03	6.93094e+00
