Mins:
14.2945192033	-1.6551339112	-1.8530951416	14.7170856842	-1.7520356731	14.7735319116	
Maxs:
14.7980556719	-0.4736208617	-0.1102267357	16.829677006	0.3360206972	18.3285528332	
