Mins:
2.5320813444	-0.0909992071	-0.0002570253	2.5327875304	-0.0002789012	1.3596699063	
Maxs:
2.7102304663	0.0865957058	0.0002135734	2.7059958266	0.0004368294	1.3615403454	
